99,37.652,169.41
100,39.011,14.239
101,38.503,175.74
102,39.651,2.8545
103,40.107,7.3012
104,44.763,146.41
105,45.05,154.95
106,45.417,162.44
107,45.709,139.34
108,45.798,169.85
109,46.338,176.64
110,46.637,21.178
111,46.866,28.768
112,47.212,35.897
113,47.665,13.551
114,48.546,6.5758
115,52.781,139.54
116,54.181,35.787
117,53.841,147.25
118,54.438,163.46
119,54.523,170.52
120,55.436,28.459
121,54.544,155.48
122,55.063,177.42
123,56.195,13.336
124,56.159,20.766
125,56.612,6.5005
126,62.904,155.4
127,63.26,170.73
128,63.485,177.52
129,64.398,20.584
130,64.215,139.72
131,63.539,147.41
132,63.509,163.44
133,65.261,6.4284
134,64.84,13.612
135,64.63,28.611
136,65.397,35.736
137,72.438,35.82
138,72.254,147.37
139,71.941,163.46
140,71.906,170.84
141,71.916,177.66
142,73.543,6.5307
143,73.34,28.623
144,72.577,138.49
145,72.528,155.4
146,73.597,13.489
147,73.757,20.726
148,73.553,130.88
149,80.225,177.48
150,80.877,130.94
151,81.479,138.69
152,81.259,155.4
153,81.156,163.44
154,80.595,170.66
155,82.081,6.5327
156,82.427,13.605
157,82.192,20.91
158,81.582,147.41
159,82.666,28.747
160,83.732,36.201
161,89.447,163.49
162,88.605,177.52
163,89.898,139.81
164,90.243,147.33
165,89.441,170.48
166,90.686,7.3186
167,90.715,13.956
168,91.48,29.521
169,90.668,36.369
170,90.602,155.44
171,91.649,21.556
172,97.362,170.54
173,96.701,176.81
174,97.509,49.988
175,99.322,3.29
176,99.107,8.1914
177,99.254,14.358
178,98.606,155.21
179,98.586,163.01
180,99.537,21.734
181,100.47,29.539
182,99.518,147.48
183,101.05,139.57
184,101.66,36.809
185,102.16,47.557
186,102.43,54.358
187,102.5,72.556
188,102.37,102.96
189,102.15,110.36
190,101.68,121.59
191,101.5,128.49
192,102.39,65.397
193,102.54,84.137
194,102.38,91.587
195,105.2,4.4102
196,106.16,8.3503
197,105.68,169.67
198,105.76,175.33
199,106.57,162.54
200,107.75,15.408
201,108.35,22.423
202,108.45,146.32
203,107.81,154.72
204,108.97,30.676
205,109.41,120.73
206,109.42,129.29
207,108.71,138.62
208,109.71,38.483
209,109.55,46.792
210,110.22,55.479
211,110.18,64.783
212,110.38,73.538
213,110.42,92.439
214,110.42,102.08
215,110.09,111.05
216,110.5,83.547
217,112.76,174.43
218,114.38,168.61
219,114.81,6.4141
220,114.84,10.041
221,115.52,16.351
222,115.78,154.35
223,115.75,161.22
224,116.8,23.369
225,117.57,137.68
226,116.81,146.3
227,117.93,31.54
228,118.41,120.43
229,118.21,129.31
230,118.49,39.591
231,118.5,47.438
232,118.97,56.245
233,119.51,65.307
234,119.47,83.355
235,119.42,92.687
236,119.49,101.58
237,118.93,111.43
238,119.39,174.18
239,119.71,7.3097
240,119.53,74.465
241,121.19,167.6
242,122.71,12.585
243,123.42,17.421
244,124.27,24.507
245,124.28,153.2
246,123.57,160.41
247,125.37,31.998
248,125.1,145.4
249,126.55,40.142
250,125.72,137.53
251,125.78,172.71
252,126.67,48.067
253,127.29,56.548
254,127.46,65.538
255,127.49,110.74
256,127.07,119.91
257,126.55,128.62
258,128,13
259,127.68,74.335
260,127.9,83.651
261,127.82,92.487
262,127.54,102
263,129.3,18.148
264,129.74,159.97
265,129.71,164.93
266,131.34,152.73
267,132.42,32.421
268,132.29,13.963
269,132.55,26.443
270,133.43,40.672
271,132.69,145.12
272,134.26,48.3
273,134.28,128.74
274,133.69,136.42
275,133.55,165.61
276,135.45,57.784
277,135.32,65.419
278,135.38,111.11
279,135.36,119.11
280,136.25,21.888
281,135.68,75.108
282,135.98,83.281
283,135.89,93.257
284,135.7,101.4
285,136.34,157.31
286,137.25,26.007
287,137.75,152.44
