111,38.267,22.933
112,38.036,30.685
113,39.083,171.12
114,38.856,176.41
115,39.687,3.4399
116,40.22,8.314
117,40.917,13.872
118,43.744,145.69
119,44.528,154.15
120,45.747,23.132
121,45.59,139.5
122,46.34,162.21
123,46.097,176.22
124,46.959,28.883
125,47.367,157.18
126,46.507,170.56
127,48.059,8.7563
128,47.644,36.427
129,48.736,14.266
130,49.072,19.95
131,53.539,139.5
132,54.124,170.2
133,53.717,176.1
134,55.203,35.648
135,54.651,148.84
136,54.822,156.68
137,54.642,164.84
138,56.438,6.7826
139,56.361,14.768
140,56.916,20.275
141,56.652,28.146
142,64.115,15.18
143,64.021,20.36
144,64.517,28.57
145,65.312,139.75
146,65.043,148.53
147,64.568,156.46
148,65.11,164.44
149,64.57,170.29
150,65.555,35.751
151,66.84,6.0744
152,72.405,138.04
153,72.319,148.65
154,72.382,164.49
155,72.46,170.33
156,73.353,35.889
157,73.578,131.53
158,72.542,156.48
159,74.457,28.364
160,74.598,6.3502
161,74.745,14.839
162,74.777,20.305
163,80.368,170.34
164,81.581,131.43
165,81.748,164.52
166,82.227,5.766
167,81.727,19.951
168,82.128,28.14
169,82.467,138.06
170,82.538,14.575
171,82.695,148.42
172,82.76,156.21
173,83.878,2.0675
174,83.833,37.129
175,89.605,3.0587
176,90.543,14.382
177,90.178,140.11
178,89.897,149
179,90.487,156.6
180,90.299,164.49
181,90.643,8.064
182,91.546,37.505
183,90.942,170.05
184,93.079,22.952
185,92.668,31.054
186,96.294,178.06
187,98.177,7.8541
188,97.966,157.34
189,98.063,164.81
190,99.461,3.1022
191,98.603,170.33
192,99.08,175.71
193,100.22,14.5
194,100.48,22.524
195,100.49,148.73
196,100.6,30.354
197,101.65,37.49
198,101.71,121.65
199,101.4,129.6
200,101.43,139.45
201,102.89,47.801
202,103.52,55.4
203,103.51,73.409
204,103.5,91.451
205,103.39,103.58
206,102.96,111.22
207,103.43,65.542
208,103.66,85.045
209,104.21,177.63
210,105.54,6.9872
211,106.04,170.73
212,108.03,21.987
213,108.82,16.829
214,109.05,30.589
215,109.37,138.71
216,108.63,146.19
217,109.01,153.98
218,108.74,161.63
219,109.4,11.464
220,109.94,46.417
221,110.02,64.392
222,110.21,74.428
223,110.45,84.944
224,110.23,92.317
225,110.42,102.62
226,110.22,112.45
227,110.47,120.49
228,110.45,130.25
229,110.56,38.638
230,110.54,56.474
231,111.38,176.37
232,114.29,9.5047
233,114.96,168.62
234,115.06,173.34
235,116.08,16.733
236,116.47,147.02
237,117.4,24.142
238,116.53,154.51
239,116.85,161.85
240,118.35,56.223
241,118.25,113.2
242,118.22,120.56
243,118.11,130.99
244,118.44,138.28
245,119.43,33.225
246,119.04,40.889
247,118.7,48.521
248,119.8,7.3074
249,120.51,92.258
250,121.36,67.167
251,120.55,74.601
252,120.65,84.539
253,120.87,102.27
254,121.43,163.22
255,121.48,169.89
256,122.76,12.649
257,123.95,24.036
258,124.28,147.11
259,124.18,154.74
260,125.01,18.928
261,125.39,159.36
262,126.04,48.122
263,126.22,129.65
264,126.26,138.66
265,125.65,173.26
266,126.83,3.1802
267,127.43,12.312
268,126.68,32.876
269,126.64,40.497
270,128,56.272
271,128.38,74.336
272,128.51,84.641
273,128.44,92.116
274,128.52,102.54
275,128.09,167.34
276,127.93,176.95
277,129.37,18.282
278,128.52,66.758
279,128.56,110.65
280,128.54,120.27
281,129.61,11.102
282,129.94,160.95
283,130.94,5.2971
284,130.66,15.916
285,131.86,21.511
286,131.35,31.388
287,131.48,147.1
288,132.98,13.533
289,132.81,26.605
290,132.88,152.18
291,133.02,165.86
292,133.19,168.58
293,133.78,40.278
294,133.59,47.664
295,134.22,128.95
296,135.52,35.517
297,134.87,135.96
298,135.19,143.41
299,136.42,66.354
300,136.05,74.43
301,136.37,84.31
302,136.26,93.291
303,136.38,102.27
304,137.27,26.222
305,137,59.216
306,136.66,110.22
307,136.68,119.76
308,137.87,153.42
309,137.79,157.38
